"country","year","dem_ind","log_gdppc","log_pop","age_1","age_2","age_3","age_4","age_5","educ","age_median","code"
"Botswana",1980,0.833333313465118,7.70475721359253,6.63200187683105,0.495778113603592,0.273823887109756,0.127864897251129,0.0651386976242065,0.0373945012688637,1.65799999237061,15.1999998092651,30
"Botswana",1985,0.833333313465118,8.14139747619629,6.80903911590576,0.491886407136917,0.276876300573349,0.13184580206871,0.0638945028185844,0.03549699857831,2.28999996185303,15.3999996185303,30
"Botswana",1990,1,8.32267284393311,6.98564195632935,0.48109969496727,0.279209613800049,0.138316199183464,0.0652920976281166,0.036082498729229,2.95199990272522,15.8000001907349,30
"Botswana",1995,0.833333313465118,8.59803295135498,7.15148496627808,0.458980113267899,0.286770105361938,0.149297893047333,0.0679970011115074,0.0369548983871937,4.20100021362305,16.7999992370605,30
"Botswana",2000,0.833333313465118,8.68087387084961,7.30988216400146,0.427834987640381,0.299613386392593,0.159149497747421,0.0747423022985458,0.0386597998440266,4.7020001411438,18,30
"Central African Republic",1965,0.340000003576279,7.68592882156372,7.33563423156738,0.390451312065125,0.246566399931908,0.176586002111435,0.117069996893406,0.0693264007568359,0.391999989748001,21.1000003814697,31
"Central African Republic",1970,0,7.66154813766479,7.42476177215576,0.403686106204987,0.242568403482437,0.173008292913437,0.113555297255516,0.0671819001436234,0.381999999284744,20.5,31
"Central African Republic",1975,0,7.71426820755005,7.52239990234375,0.406300097703934,0.24826480448246,0.169247195124626,0.110517896711826,0.0656701028347015,0.409000009298325,19.7999992370605,31
"Central African Republic",1980,0,7.54497718811035,7.62900400161743,0.413709312677383,0.250850796699524,0.1618862003088,0.107924200594425,0.0656296014785767,0.509999990463257,19.2999992370605,31
"Central African Republic",1985,0,7.49381303787231,7.74630117416382,0.42071059346199,0.257798999547958,0.153812795877457,0.103552900254726,0.0641248002648354,0.737999975681305,19,31
"Central African Republic",1990,0.166666701436043,7.35004615783691,7.88269186019897,0.420992791652679,0.260704785585403,0.157256498932838,0.0989011004567146,0.0621448010206223,1.0110000371933,19,31
"Central African Republic",1995,0.666666686534882,7.23135900497437,7.98786401748657,0.431339204311371,0.255608409643173,0.15669609606266,0.0948333963751793,0.061522800475359,1.84300005435944,18.5,31
"Central African Republic",2000,0.666666686534882,6.99715709686279,8.11581993103027,0.429210096597672,0.262891203165054,0.157377004623413,0.0903130024671555,0.0602086000144482,1.99000000953674,18.3999996185303,31
"Canada",1965,1,9.24797534942627,9.79305839538574,0.335417985916138,0.213747292757034,0.202244699001312,0.141604796051979,0.106985300779343,8.36800003051758,26.3999996185303,32
"Canada",1970,1,9.4290018081665,9.88725662231445,0.33382460474968,0.221719697117805,0.191076293587685,0.143967896699905,0.109411500394344,8.06900024414062,25.5,32
"Canada",1975,1,9.55406856536865,9.96758842468262,0.301022291183472,0.258841395378113,0.176920294761658,0.149106696248055,0.114109396934509,8.79899978637695,25.8999996185303,32
"Canada",1980,1,9.71935081481934,10.052300453186,0.261731892824173,0.282386988401413,0.182265996932983,0.150159895420074,0.123455196619034,9.53899955749512,27.3999996185303,32
"Canada",1985,1,9.85137557983398,10.1102199554443,0.227393195033073,0.287514805793762,0.201941505074501,0.150263100862503,0.13288739323616,10.2250003814697,29.2000007629395,32
"Canada",1990,1,9.93789196014404,10.1636199951172,0.21298660337925,0.269212901592255,0.225679099559784,0.146002605557442,0.146118700504303,10.3979997634888,31,32
"Canada",1995,1,10.0145702362061,10.2324695587158,0.206952601671219,0.239874392747879,0.248393595218658,0.149411603808403,0.155367806553841,10.503999710083,32.9000015258789,32
"Canada",2000,1,10.0409297943115,10.2871799468994,0.203576892614365,0.211105406284332,0.256140410900116,0.168352901935577,0.160824403166771,11.1829996109009,34.7999992370605,32
"Switzerland",1965,1,9.61435413360596,8.58709239959717,0.236292406916618,0.228645995259285,0.199552401900291,0.18649759888649,0.149011597037315,7.30000019073486,32.5,33
"Switzerland",1970,1,9.781813621521,8.67522239685059,0.241249799728394,0.237152099609375,0.198224395513535,0.168516293168068,0.154857397079468,7.32000017166138,31.6000003814697,33
"Switzerland",1975,1,9.93357372283936,8.7430534362793,0.237633407115936,0.234723597764969,0.199644401669502,0.163918495178223,0.164080202579498,8.27999973297119,31.8999996185303,33
"Switzerland",1980,1,9.92344379425049,8.7648344039917,0.224361002445221,0.227832093834877,0.208740904927254,0.164405196905136,0.174660801887512,8.27499961853027,33.0999984741211,33
"Switzerland",1985,1,10.0133304595947,8.75131607055664,0.197341397404671,0.226776406168938,0.219022005796432,0.17423640191555,0.18262380361557,10.0740003585815,34.7999992370605,33
"Switzerland",1990,1,10.053750038147,8.77493095397949,0.174877598881721,0.23133410513401,0.226744204759598,0.175336599349976,0.191707506775856,9.89999961853027,36.2000007629395,33
"Switzerland",1995,1,10.1708698272705,8.81165218353271,0.168861597776413,0.22797779738903,0.232221201062202,0.179689794778824,0.191249594092369,9.92000007629395,36.4000015258789,33
"Switzerland",2000,1,10.1078996658325,8.85950565338135,0.171139493584633,0.19179430603981,0.240972295403481,0.196150094270706,0.199943795800209,10.1820001602173,38.0999984741211,33
"Chile",1965,0.970000028610229,8.25658702850342,8.93695545196533,0.392270296812057,0.245826199650764,0.170500904321671,0.116603098809719,0.0747995004057884,4.99100017547607,20.7999992370605,34
"Chile",1970,1,8.31866455078125,9.05625629425049,0.400139987468719,0.246733501553535,0.165888905525208,0.111759200692177,0.0754783004522324,4.77299976348877,20.2999992370605,34
"Chile",1975,0,8.47513198852539,9.15862560272217,0.392293095588684,0.259001910686493,0.163508102297783,0.107706896960735,0.0774900019168854,5.48000001907349,20.3999996185303,34
"Chile",1980,0.166666701436043,8.33610153198242,9.243483543396,0.36855348944664,0.275665193796158,0.167295604944229,0.109820999205112,0.0786646977066994,5.55399990081787,21.2000007629395,34
"Chile",1985,0.166666701436043,8.596360206604,9.31892585754395,0.335157513618469,0.294339299201965,0.176011502742767,0.11285550147295,0.0816363021731377,5.95599985122681,22.6000003814697,34
"Chile",1990,0.833333313465118,8.5144510269165,9.39657115936279,0.311664611101151,0.297467797994614,0.190452501177788,0.115566596388817,0.0848485007882118,6.03700017929077,24.1000003814697,34
"Chile",1995,0.833333313465118,8.72384643554688,9.48029136657715,0.300656586885452,0.282485902309418,0.205833002924919,0.121010802686214,0.0900136977434158,7.13800001144409,25.6000003814697,34
"Chile",2000,0.833333313465118,9.04640674591064,9.56172943115234,0.294531613588333,0.258287012577057,0.222464606165886,0.129073098301888,0.0956436023116112,7.5310001373291,27,34
"China",1980,0.166666701436043,6.81073188781738,13.7281999588013,0.394884914159775,0.262852102518082,0.159699201583862,0.113221801817417,0.0693420022726059,3.3989999294281,20.6000003814697,35
"China",1985,0.166666701436043,6.97423791885376,13.7965698242188,0.355031698942184,0.284856885671616,0.166940495371819,0.119222901761532,0.0739480033516884,3.61400008201599,22.1000003814697,35
"China",1990,0,7.29592990875244,13.8652896881104,0.303011506795883,0.302763789892197,0.192033305764198,0.121631599962711,0.0805597975850105,4.14900016784668,23.7999992370605,35
"China",1995,0,7.48803997039795,13.942310333252,0.276875585317612,0.309756904840469,0.206933900713921,0.12067449837923,0.0857591032981873,5.23400020599365,25.2999992370605,35
"China",2000,0,7.94382476806641,14.0018701553345,0.264353811740875,0.28570631146431,0.227709695696831,0.128965601325035,0.093264602124691,5.48400020599365,27.6000003814697,35
"Cameroon",1965,0.560000002384186,7.42656183242798,8.57470703125,0.401169389486313,0.261410802602768,0.173896595835686,0.106374897062778,0.0571481995284557,1.36600005626678,20,37
"Cameroon",1970,0.166666701436043,7.43673992156982,8.67965221405029,0.410356491804123,0.256706297397614,0.170798003673553,0.104923598468304,0.0572156012058258,1.2610000371933,19.7000007629395,37
"Cameroon",1975,0.166666701436043,7.36527681350708,8.79739761352539,0.421290695667267,0.251960188150406,0.166616395115852,0.102834701538086,0.0572979003190994,1.25,19.1000003814697,37
"Cameroon",1980,0.166666701436043,7.55008220672607,8.92824268341064,0.434087008237839,0.247653096914291,0.161179393529892,0.0999602973461151,0.0571202002465725,1.41299998760223,18.5,37
"Cameroon",1985,0.166666701436043,7.66208219528198,9.07383346557617,0.443682909011841,0.247886702418327,0.154900595545769,0.0966415032744408,0.0568883009254932,1.72500002384186,17.8999996185303,37
"Cameroon",1990,0.166666701436043,7.93549394607544,9.21463108062744,0.450094312429428,0.251067608594894,0.149667292833328,0.0931572020053864,0.056013498455286,2.03099989891052,17.5,37
"Cameroon",1995,0,7.72591400146484,9.35996627807617,0.450094312429428,0.258188992738724,0.146287098526955,0.0900359973311424,0.0553935989737511,2.39299988746643,17.3999996185303,37
"Cameroon",2000,0,7.52544689178467,9.49348735809326,0.444311887025833,0.266214400529861,0.1470105946064,0.0872969031333923,0.0551661998033524,2.75300002098083,17.6000003814697,37
"Congo, Rep.",1980,0,7.08901977539062,7.2772479057312,0.448900401592255,0.250970214605331,0.153298795223236,0.0931435972452164,0.053686898201704,1.92599999904633,17.6000003814697,38
"Congo, Rep.",1985,0,7.35460901260376,7.4199800491333,0.454797595739365,0.252911806106567,0.15030500292778,0.0898502022027969,0.0521352998912334,2.4539999961853,17.2000007629395,38
"Congo, Rep.",1990,0.166666701436043,7.68078708648682,7.56216096878052,0.456264793872833,0.259101688861847,0.147517696022987,0.0865247994661331,0.0505909994244576,3.26399993896484,17.1000003814697,38
"Congo, Rep.",1995,0.5,7.646155834198,7.70975685119629,0.457314610481262,0.264929890632629,0.145491003990173,0.0833666995167732,0.0488977991044521,3.92700004577637,17,38
"Congo, Rep.",2000,0.166666701436043,7.47328901290894,7.86441993713379,0.460831105709076,0.266689389944077,0.144073605537415,0.0810626968741417,0.0473432987928391,4.26900005340576,16.8999996185303,38
"Colombia",1965,0.709999978542328,7.83597993850708,9.73252105712891,0.462984889745712,0.240360707044601,0.151026204228401,0.0953850001096725,0.0502431988716125,2.96700000762939,16.8999996185303,39
"Colombia",1970,0.833333313465118,7.91776895523071,9.88282585144043,0.467207700014114,0.246312499046326,0.143367499113083,0.0910528972744942,0.0520594008266926,2.78699994087219,16.6000003814697,39
"Colombia",1975,0.833333313465118,8.05812740325928,10.023980140686,0.457430303096771,0.262642413377762,0.137393102049828,0.0888179987668991,0.0537162981927395,2.73399996757507,16.8999996185303,39
"Colombia",1980,0.833333313465118,8.22009181976318,10.1417598724365,0.433941513299942,0.282989889383316,0.139840006828308,0.0872768983244896,0.0559518001973629,3.97699999809265,17.8999996185303,39
"Colombia",1985,0.833333313465118,8.36908531188965,10.2558002471924,0.406615793704987,0.299609810113907,0.150209203362465,0.0862305015325546,0.0573346987366676,3.93899989128113,18.8999996185303,39
"Colombia",1990,0.666666686534882,8.3770170211792,10.3627796173096,0.378217905759811,0.307684987783432,0.168009102344513,0.0856944024562836,0.0603936016559601,4.14699983596802,20.2000007629395,39
"Colombia",1995,0.5,8.50400352478027,10.4622497558594,0.360365986824036,0.300000011920929,0.187303394079208,0.08941949903965,0.0629111006855965,4.37400007247925,21.7000007629395,39
"Colombia",2000,0.5,8.60883808135986,10.5599203109741,0.344299703836441,0.286674290895462,0.203933402895927,0.0996574983000755,0.0654350966215134,4.67999982833862,22.8999996185303,39
"Costa Rica",1965,0.899999976158142,8.15357494354248,7.06561279296875,0.44827589392662,0.222638696432114,0.152923494577408,0.104197897017002,0.0719640031456947,3.85599994659424,18,42
"Costa Rica",1970,1,8.22289657592773,7.26752519607544,0.464895606040955,0.226438999176025,0.139152392745018,0.0999367013573647,0.069576196372509,3.83299994468689,16.8999996185303,42
"Costa Rica",1975,1,8.33831024169922,7.45991516113281,0.447802186012268,0.252197802066803,0.13901099562645,0.0928571000695229,0.0681319013237953,3.61100006103516,17.3999996185303,42
"Costa Rica",1980,1,8.48347282409668,7.58477306365967,0.414146304130554,0.284390211105347,0.140487805008888,0.092195101082325,0.0687804967164993,4.48000001907349,18.7000007629395,42
"Costa Rica",1985,1,8.59760284423828,7.73368406295776,0.37750318646431,0.311035394668579,0.150830894708633,0.0890498980879784,0.0715807005763054,4.70300006866455,20,42
"Costa Rica",1990,1,8.44310283660889,7.87929201126099,0.359183698892593,0.310946196317673,0.169202193617821,0.0912801027297974,0.0693878009915352,5.19899988174438,21.3999996185303,42
"Costa Rica",1995,1,8.50336360931396,8.02256870269775,0.358790993690491,0.285017907619476,0.192720204591751,0.0922977030277252,0.0711731985211372,5.56599998474121,22.5,42
"Costa Rica",2000,1,8.58184146881104,8.14031600952148,0.344748198986053,0.267913699150085,0.214100703597069,0.100719399750233,0.0725179985165596,5.82399988174438,23.5,42
"Cyprus",1965,0.870000004768372,7.99736404418945,6.35088586807251,0.366492211818695,0.23211170732975,0.17452010512352,0.130890101194382,0.0959860011935234,4.29300022125244,23,44
"Cyprus",1970,0.833333313465118,8.29069137573242,6.3664698600769,0.344768404960632,0.250428795814514,0.171526595950127,0.132075503468513,0.101200699806213,4.52600002288818,23.2999992370605,44
"Cyprus",1975,0.5,8.5706615447998,6.42162179946899,0.311074912548065,0.245928302407265,0.172638401389122,0.131921797990799,0.138436496257782,4.88299989700317,25.8999996185303,44
"Cyprus",1980,0.666666686534882,8.41526222229004,6.41345882415771,0.259868413209915,0.291118413209915,0.177631601691246,0.133223697543144,0.138157904148102,6.44999980926514,27.1000003814697,44
"Cyprus",1985,1,8.9575662612915,6.4150972366333,0.243862494826317,0.278232395648956,0.20130929350853,0.135842904448509,0.140752896666527,6.5310001373291,28.7000007629395,44
"Cyprus",1990,1,9.16623020172119,6.47389078140259,0.251543194055557,0.260802507400513,0.203703701496124,0.140432104468346,0.14351849257946,7.94700002670288,29.2999992370605,44
"Cyprus",1995,1,9.46564674377441,6.52356195449829,0.259530812501907,0.22727270424366,0.217008799314499,0.1495600938797,0.146627604961395,8.41100025177002,30.8999996185303,44
"Cyprus",2000,1,9.68424987792969,6.59577989578247,0.25168240070343,0.219380900263786,0.218034997582436,0.161507397890091,0.149394303560257,8.59899997711182,31.8999996185303,44
"Denmark",1965,1,9.3045654296875,8.42967224121094,0.252346605062485,0.210216104984283,0.195808798074722,0.186858803033829,0.154769703745842,8.94699954986572,33,52
"Denmark",1970,1,9.53227806091309,8.46758270263672,0.237704902887344,0.229928493499756,0.184110999107361,0.18390080332756,0.164354801177979,8.85900020599365,32.7999992370605,52
"Denmark",1975,1,9.682692527771,8.50289154052734,0.232907295227051,0.236153393983841,0.175694897770882,0.178940996527672,0.176303505897522,8.7810001373291,32.5,52
"Denmark",1980,1,9.71753692626953,8.52912139892578,0.225997596979141,0.229356005787849,0.18826550245285,0.169103100895882,0.18727770447731,8.95100021362305,33,52
"Denmark",1985,1,9.8145112991333,8.54149532318115,0.208430901169777,0.222872704267502,0.211748600006104,0.162177994847298,0.194769695401192,9.16300010681152,34.2999992370605,52
"Denmark",1990,1,9.91364479064941,8.5397367477417,0.184431806206703,0.227068305015564,0.224916905164719,0.160571098327637,0.203011900186539,9.42000007629395,36,52
"Denmark",1995,1,9.98990440368652,8.54480838775635,0.170266598463058,0.22669780254364,0.223389804363251,0.176104307174683,0.203541502356529,10.1269998550415,37.0999984741211,52
"Denmark",2000,1,10.0716400146484,8.56178379058838,0.173713400959969,0.210445806384087,0.219054892659187,0.198201596736908,0.19858430325985,9.85599994659424,37.7000007629395,52
"Dominican Republic",1965,0.389999985694885,7.43522119522095,8.08054733276367,0.466584086418152,0.252475291490555,0.14727720618248,0.0850865989923477,0.0485767014324665,2.375,16.7000007629395,53
"Dominican Republic",1970,0.666666686534882,7.44714021682739,8.24433422088623,0.475289195775986,0.251051485538483,0.145636200904846,0.0809673964977264,0.0470556989312172,2.27099990844727,16.2000007629395,53
"Dominican Republic",1975,0.5,7.60976123809814,8.39457321166992,0.473541408777237,0.255540490150452,0.146766200661659,0.0777928978204727,0.0463590994477272,2.8659999370575,16.2999992370605,53
"Dominican Republic",1980,0.833333313465118,7.85488605499268,8.52674770355225,0.453446894884109,0.272385090589523,0.144611701369286,0.0822108015418053,0.0473455004394054,3.12800002098083,17.1000003814697,53
