"","y","x1","x2","x3","x4"
"82",6.47545787339763,24.4277065760716,19.1000269996644,0,0
"83",20.3238499155517,14.8596070222841,14.7136491904351,0,1
"84",25.949845279006,26.1837474371526,24.471223881419,0,0
"85",22.0226692908556,14.9688454968301,15.7525407944198,0,1
"86",45.396863573949,21.8688960800339,29.9919647180768,0,1
"87",71.0750820003055,19.3576124817692,32.7471254594448,0,1
"88",35.9401427543584,20.517234881255,25.6227801885514,0,1
"89",10.7915333191706,15.9570686026314,13.6695869170335,0,1
"90",13.8334057811545,14.5722223935066,14.3550702646936,0,1
"91",24.0557013701747,16.666540014091,17.2281976200358,0,1
"92",9.29151506465654,30.9897676804187,24.5068983706502,0,1
"93",32.8870717839977,18.7386523517284,22.0454136740876,0,1
"94",12.4102217405334,16.5265540128285,13.2868024755139,0,1
"95",27.3149945177874,20.5772821244413,18.1699253439724,1,1
"96",58.7833491041971,14.8932040359457,27.3451082752566,0,0
"97",10.6932415819946,22.6028468631665,17.4284235210408,0,0
"98",17.3243626255961,25.6823946254106,20.2833029588117,1,1
"99",21.4755603347373,25.7598363903026,23.9084851628031,0,1
"100",27.9846296072826,26.2479217126483,23.5725572108514,1,1
"101",33.9798559582804,18.2295840489767,22.8068573091764,1,1
"102",40.4371002266688,18.4542426859933,23.6014468246571,0,1
"103",2.59369842978944,30.0674165519573,18.3417844235629,0,0
"104",28.1209605353773,15.564073242442,18.8050579892774,0,1
"105",5.89009262065506,25.3423602051274,18.2687318664167,0,1
"106",0.602560591736666,16.128437624157,9.09473006121342,0,1
"107",53.373226620139,16.593703759132,27.4920318871684,0,0
"108",30.4920329326645,26.4754362974035,29.7685053753446,0,1
"109",15.4610136924977,20.7684854894546,19.3373421515671,0,1
"110",51.8444093452103,10.8180720646628,19.4533156589251,1,1
"111",10.4490887606337,25.9182967138738,21.36576734245,0,1
"112",5.10126370403479,21.3975837505913,13.1356378777266,0,1
"113",34.0613450519064,15.3326310859767,17.44201304779,0,1
"114",25.1916843268494,18.7310454499983,19.0317270687861,0,0
"115",50.69608380966,5.72315298219263,21.8484228221851,0,1
"116",46.6946331912912,21.3108847972187,25.3735595713123,1,1
"117",14.5238758518573,13.6435314764904,15.3436407222064,0,1
"118",21.8511635614816,11.8957951430802,13.929291206822,0,1
"119",28.5842469146253,20.8471705813601,22.6896232730176,0,1
"120",26.9291011118718,23.8549957635817,24.4824066139725,0,1
"121",31.8536613846355,23.4628434012768,24.031974166387,0,1
"122",34.0319254077376,21.4697414736822,21.1440096442713,1,1
"123",13.9215483911759,28.3448836710427,24.6276233829233,0,1
"124",9.88659899498301,18.3464639150219,14.3841768558157,1,1
"125",48.1640446700758,14.8758998093005,23.8929475798973,0,1
"126",13.2352429684588,25.9256965634904,20.6421005899615,0,1
"127",4.98062275887757,24.6955349912616,17.9906089123255,0,1
"128",59.3821550561142,14.1921110815469,26.9313313689831,0,1
"129",10.8452971254749,18.3482759571114,17.0024970372397,0,1
"130",55.8505970777467,15.6582309074411,29.3109040332939,0,0
"131",40.526391590161,16.0118001030298,21.7185985253698,0,1
"132",70.2754752946899,13.7476798489275,34.5616494504402,0,1
"133",23.8310562716799,23.0395176050156,24.2912979392998,0,1
"134",13.8379174319445,15.8277128116937,14.636499855524,0,1
"135",-18.4423480552762,20.5826328216324,5.93034191780495,0,1
"136",-9.09146075978247,23.7920625302769,11.5566486025774,0,1
"137",18.1610435819756,25.0527225527701,21.7047234991146,0,1
"138",14.7010140268935,22.3462632361683,19.5627680473117,0,0
"139",46.7008707501085,14.3840533069376,23.6246690687097,0,1
"140",44.3685026154427,17.3511767276977,25.2914023188787,0,1
"141",28.6606030474716,21.7935918093308,24.4772555460928,0,1
"142",-2.96900771274569,20.7675608277101,12.2278425104381,0,1
"143",25.2788499054539,18.0114114866337,16.860243357976,0,1
"144",23.0204921553015,22.714246226464,19.8731035778974,0,0
"145",-12.1673830348518,28.2026327116757,14.4860256426798,0,1
"146",4.32397302501635,23.5270971494029,14.3505935597925,1,1
"147",8.05592254769443,26.4486992809594,16.8511683045329,1,1
"148",31.4014019067971,13.4254792254507,19.0571996101152,0,1
"149",34.699012002464,22.4992467849954,27.7861216923954,0,1
"150",16.2400293518222,18.2312072904362,17.4242797939774,0,1
"151",60.682622450781,14.7347482015416,28.122588218022,0,1
"152",63.4391361056602,21.9269018302494,34.0952854259019,0,1
"153",-7.26856084734536,20.6738568460055,11.3828867462073,0,1
"154",30.1104997550595,22.8291597911126,23.5118251412355,0,1
"155",45.545377134916,18.7423649670677,27.8294159874603,0,1
"156",18.2572098419771,20.1265018454528,17.1857259399348,0,1
"157",27.3421792732267,15.0974347556028,16.2964764514381,1,1
"158",11.3193163295997,22.3091373843446,16.3840418819761,0,1
"159",24.0273159906052,20.9494009692345,21.8997971478574,0,1
"160",17.6569958705464,24.6130185102323,17.7128577673366,1,0
"161",11.627934541628,15.090411715734,15.7647124079021,0,0
"162",41.5763292294083,22.2944205322132,25.0600506048086,0,1
"163",74.3750255947295,13.9358056839561,30.6243034127795,1,1
"164",70.1441250263232,8.56527904177264,26.2551875788016,0,1
"165",23.3486918683036,13.8225431637575,17.012482797493,0,1
"166",58.0610634002199,18.733683581915,32.0553179715665,0,1
"167",22.324349964324,15.9596519229697,17.468138150405,0,1
"168",33.7662162086329,23.8189318782745,26.6262853240865,0,1
"169",128.3186531145,26.0655839829531,59.5094828461851,0,1
"170",7.94639089879217,17.4549597585331,13.2663414527249,0,0
"171",23.9164204459538,13.0070659764142,17.8970474986258,0,1
"172",43.4348950006837,17.9525336486919,25.5882955957035,0,1
"173",26.0794300840918,22.8222113206324,22.2207331141415,1,1
"174",-10.6820745870503,24.020787109587,14.1231681572792,0,1
"175",53.6606034984875,6.83439717969625,20.8237943353609,0,0
"176",31.874888503061,25.7634632233036,25.691225105087,0,0
"177",32.2311676380575,17.6328015984664,17.0692059365592,1,1
"178",16.9301547775336,13.4253061609816,15.35288312969,0,1
"179",26.8994458452493,23.2980126780296,22.6101083689499,0,1
"180",36.0350089981287,14.0148199210833,20.4815401418097,0,0
"181",1.83625553750132,19.6879431980726,10.1618517441773,0,1
"182",31.1244781298481,24.7092998465767,27.0927236560645,0,1
"183",50.2022989020428,23.7337840941184,30.8898767450246,0,1
"184",43.8337889229684,23.3424776236146,28.2070712115924,0,1
"185",5.47590120617965,21.0065151796796,16.848941822728,0,1
"186",19.0207809656128,17.6329667767802,17.7988000711705,0,1
"187",17.161019408973,17.5869657541835,17.0308485654654,0,1
"188",11.9234620498876,21.486112937003,18.1439292360505,0,1
"189",4.4944203030701,23.1028196795483,15.2459025231535,0,1
"190",46.0068159782751,18.6878838578467,27.6853124194844,0,0
"191",51.1704669082855,11.6459253422135,23.2640542667243,0,1
"192",-8.58166582966527,23.1968752107396,11.4490455977393,0,1
"193",43.6864488441237,18.4756522172725,26.8991750847437,0,1
"194",33.138848375429,22.8413888384436,25.0064510308561,0,1
"195",-3.3412900892437,20.5118485871307,12.1444295347211,0,1
"196",46.7213619290023,19.8428796746878,26.3502812596631,0,1
"197",46.8079961427664,18.9657719805452,26.4915544555816,0,1
"198",49.3497053708483,14.8408986467776,24.5675652026046,0,0
"199",3.65589715975926,17.846359575855,13.3173557323939,0,1
"200",31.5555644980837,22.771087292667,21.3973676709509,1,1
"201",12.6954389682376,14.5620430036946,13.424745894883,0,1
"202",51.5776867933547,19.2820362849411,29.7740542231331,0,1
"203",57.6959699561915,16.7015079523129,25.714103994758,1,1
"204",29.7612796851086,18.0536843755172,22.3230585532363,0,1
"205",41.9842484385405,17.5920525089764,23.6882534633419,0,0
"206",13.6277102727429,26.8375346044601,18.5532176301053,1,1
"207",3.52736418712538,18.672293396656,12.1424061083078,0,1
"208",68.081062299608,13.9221216045668,30.0596742097253,0,1
"209",42.0523949365792,15.595582174526,24.2379086997422,0,1
"210",5.04289842279954,21.9056784500939,14.6309160961992,0,1
"211",36.6051510325811,19.8105581550584,20.4507117074893,1,1
"212",15.0365934756167,17.3447971936925,15.0698833754879,0,1
"213",-1.21182907095894,31.8274028883446,19.4439971512662,0,1
"214",36.3278237611067,26.5255599781785,29.7559883118723,0,1
"215",-3.01373249752839,22.2862603978841,11.0879758911888,0,0
"216",2.21075853023688,18.7120913724718,13.115364752218,0,1
"217",44.1871222063778,18.9622579947158,26.8940713017365,0,1
"218",1.45167927055606,27.5801451126918,15.3122790998498,0,0
"219",-9.40591112380387,22.6886608698333,10.6742916702361,0,1
"220",19.436630933479,20.7877584726299,16.1994606914802,1,1
"221",39.2181927108219,21.256613202272,26.2960292000058,0,1
"222",8.93033066267954,16.3608223168944,13.2617240399463,0,1
"223",35.2049470260006,19.6779336749412,18.8200088062209,1,1
"224",13.8711505346599,23.4484610202597,20.083739857999,0,1
"225",25.05897384171,15.3999170593916,20.0572485862545,0,1
"226",16.1756261076509,22.147115637806,18.6520483976253,0,0
"227",13.3522556614441,13.3705087710409,15.0933268230892,0,1
"228",10.2206148549768,23.9747518001213,19.3574948758475,0,1
"229",12.6823665688717,13.7025981372816,12.8746573760503,0,0
"230",23.7966610907426,23.5133594818237,26.6052053299983,0,0
"231",2.06212376604917,15.7381068497814,10.0220903137343,0,0
"232",22.7461949229936,19.8655926764735,16.188875925305,1,1
"233",71.3196980130714,23.4086773255838,39.4564054825059,0,1
"234",-26.9610351718515,27.0887675748087,9.24077352139585,0,1
"235",8.30340747785302,23.0043715095389,14.4779851328094,1,0
"236",32.5949477086152,18.9838772991201,20.3240719864498,0,1
"237",80.7552665751378,5.29172789159573,27.9188532159507,0,1
"238",31.4639701595953,20.7609841209965,24.6566806319261,0,1
"239",10.2578859926142,21.6527838998518,17.5952486986958,0,1
"240",27.0392972892588,22.4211568210157,19.0676327522745,1,1
"241",28.9947190452106,18.3225906297484,19.8074505316032,0,0
"242",27.76730064075,25.3110295851787,24.619784270492,0,0
"243",15.8327164558347,19.567468193276,17.7359983223853,0,1
"244",22.6574591303537,11.2171376258773,12.4026595313151,0,1
"245",28.5807906536617,14.1091586877154,20.2372328189851,0,1
"246",2.38301174996031,19.9923921299297,14.3674159312915,0,1
"247",28.564702126681,15.7237588923782,16.056685838307,1,1
"248",-5.79877151106014,25.4787887308992,14.6282712170897,0,1
"249",18.5864100282919,23.0589895447537,21.4465514499156,0,0
"250",40.7227585384819,14.9697296462817,21.3420473868978,0,0
"251",17.0975642242356,25.406467683458,22.314442604911,0,1
"252",33.1902016208843,12.5592557437136,16.4587702884309,1,1
"253",-14.9654351482371,19.503871931913,7.12856163002604,0,1
"254",24.4874124277613,18.0221328425149,20.0351713007576,0,1
"255",25.3643959978553,15.7776016045701,19.7648493972213,0,0
"256",41.7468081294359,19.3658992326685,28.2159198872329,0,1
"257",2.39567028747378,18.4105038037792,13.1872131110524,0,1
"258",21.9221076959876,19.5371747142625,18.1350042539574,1,1
"259",19.1910567235088,20.2482743815892,17.1914357551729,0,0
"260",56.2315087198219,17.3129964123217,29.6595899473303,0,1
"261",34.6104173917583,17.0482056934733,23.1764863688048,0,0
"262",15.4568077097165,15.8473578472421,14.9254612373146,0,1
"263",-1.55344563376243,16.6481650736065,8.60449587480736,0,1
"264",27.1992021509098,20.7789094130065,23.0479538747124,0,1
"265",-6.06030583636311,35.0991995573252,20.6129579585644,0,1
"266",29.6925384455827,23.6921558207559,21.0957107879348,0,0
"267",-11.4480146493223,24.6682592219613,10.902803648595,0,1
"268",30.0703399888521,16.0526454816455,20.7771332668761,0,1
"269",55.6680437006185,8.07588965558105,25.4083185748854,0,1
"270",15.063977293056,29.5149287292421,25.0064430054164,0,1
"271",5.52552020076322,17.0206220470748,12.9965758195659,0,1
"272",10.5552675689516,19.6784852273815,17.2846317654489,0,1
"273",19.2227800004691,13.6815105564131,15.8368278955928,0,1
"274",10.865093827808,28.4750922045667,19.9846606344669,0,1
"275",35.3903183880127,19.3874607928983,21.5769262343263,0,1
"276",26.1654438207567,23.1345641479968,23.4735280024103,0,1
"277",17.2267193709579,21.3700232053677,21.1139555870938,0,1
"278",15.7143059136094,18.2403282784064,15.5299287789043,0,0
"279",47.508511917837,9.33155211749553,21.0038598841102,0,1
"280",-1.2910019259077,20.0828860261091,12.4548944789878,0,1
"281",37.1494522224297,20.3704859886253,24.1299355490515,0,0
"282",57.6891844324359,5.52870423674726,23.278776453929,0,1
"283",-8.13893270917614,26.8895349382689,15.8973338860773,0,1
"284",-9.26679574594808,25.3540245564693,10.8578583211623,0,0
"285",38.836252822525,21.7855984556754,27.3669196450386,0,1
"286",12.509041151867,20.1833219008356,18.06736092421,0,1
"287",-6.82583558421229,27.1908694733737,10.6520247648765,1,1
"288",-15.7325454139306,23.5333125089483,9.75534125533887,0,1
"289",42.5962612555574,25.5306143436516,27.0891673764339,0,0
"290",19.9139757858371,27.3685666584821,25.132155547537,0,1
"291",27.2987686063477,24.6008644592682,25.1251312207974,0,1
"292",12.8559735188312,18.7670617162027,14.2199084420533,0,0
"293",16.969953411182,17.2924760471113,15.8194618024156,0,1
"294",4.21101634651009,16.9795671288797,11.9493168968241,0,1
"295",-12.1612588666384,24.5479179641364,10.573144964009,0,0
"296",-14.4987401436884,23.3796906389272,11.0698923622142,0,1
"297",21.4638527468811,26.1515323643506,21.6337217433588,0,0
"298",4.67975171294902,29.344042541459,19.1435364635191,0,1
"299",22.0132227785418,16.4653609040018,17.3982602743571,0,1
"300",23.8838083224596,14.8178197159678,16.8091682470321,0,1
"301",61.0899627223335,20.6352638054182,31.8399686526458,0,1
"302",10.3058851759181,24.6284004453114,18.9360191375133,0,1
"303",44.700538985904,13.4852282133887,20.6070002419454,0,1
"304",21.4528276659044,24.2406232141702,22.4597421124436,0,1
"305",18.6936015497542,16.3925507699656,18.5977375023914,0,1
"306",49.2152653064857,9.11270286601633,22.8762520410535,0,1
"307",20.049199548959,33.5923289911806,26.7788140006621,0,1
"308",17.1957068774956,23.4586829308633,21.1914689930782,0,1
"309",2.53420159442195,22.0910593840876,15.1222271612042,0,1
"310",64.1387191867218,9.10908475869392,26.0383239955329,0,1
"311",11.3456642481477,21.7458996264674,18.7601220059738,0,1
"312",7.34266668171573,22.3489653414475,15.0286864657778,0,1
"313",13.0663181740157,15.1558680504706,12.7694370927739,0,1
"314",26.7765422857433,24.2756124843943,23.2258012259828,1,1
"315",12.550513907216,26.2065669737408,20.8978775880022,0,1
"316",50.583784711216,25.3727579188156,30.9695794295884,0,1
"317",59.0588889702059,18.6864640846412,28.8342998064776,0,0
"318",47.3746885089007,19.1595426273475,25.7367429808134,1,1
"319",34.4205268275476,22.744476102309,27.7696484557077,0,1
"320",14.6277136986713,26.542429570897,21.4176334806385,0,1
"321",-15.6792387094893,18.9130477425552,7.20041215800682,0,1
"322",30.9997009286335,16.2297186084389,18.6535082823624,0,1
"323",30.1290749068823,27.9788966830655,27.6397617746541,0,1
"324",32.9388972428221,14.6292022363914,18.1183116248387,0,0
"325",31.6439380999369,18.4213721283313,20.7459086782561,1,1
"326",23.3115482374882,19.6262750445339,20.6734502787562,0,0
"327",24.3042393075686,26.2967673956166,23.120095425998,0,0
"328",15.4829957003974,24.455753378517,18.4397580219047,1,1
"329",5.96611132531757,21.8358620375985,17.7035374048993,0,1
"330",21.0771298035805,25.4626184869143,24.3406655207373,0,1
"331",16.1411351905167,19.1976615995616,18.0129483279365,0,0
"332",79.6698213323617,16.880647113013,36.4361841824902,0,0
"333",-3.02726037438,21.8475032919008,10.4016593387349,1,1
"334",-19.5822247186,27.903371237505,9.8322000668556,1,1
"335",14.6438961146155,17.7467929264047,14.4160484469185,0,0
"336",33.9728346844179,17.1389587020585,23.2425922028078,0,1
"337",16.9709698421811,19.8218508933637,19.981274998262,0,1
"338",37.2093374017437,21.2161276061396,25.7864470450683,0,1
"339",17.9178332287645,25.0275156398804,21.3721639210264,0,1
"340",-2.88059265578397,19.6745203444022,11.1039380120262,0,1
"341",-0.419837567312401,28.0406053718153,21.733712502652,0,1
"342",-24.7475885062571,23.3880995951507,9.7891259283331,0,1
"343",22.2782638188109,20.4144002311561,22.6768761559434,0,1
"344",35.8305057056325,16.629341317524,21.2630499983843,0,1
"345",56.1104208155071,14.8860421357306,28.3542210971455,0,0
"346",-10.1743221342293,23.4163690160341,11.722396464504,0,0
"347",28.9966356967817,22.5370448644311,24.5574282647501,0,1
"348",43.1713084135439,12.3054824100817,22.6183430408751,0,0
"349",29.4380467025228,23.33075116324,21.8484011555348,1,1
"350",9.5704016461318,13.3648762355597,9.8552892333128,0,1
"351",14.2563694691122,25.2913511219439,22.7604306683166,0,0
"352",46.6424505913768,13.860730678737,23.7737358369011,0,1
"353",38.1843285483715,15.9441375741437,21.4301121312947,0,1
"354",36.3039277116644,31.0065725306456,32.9323050840329,0,1
"355",47.8526422368548,13.8616961749645,24.5374791815817,0,1
"356",-14.9217909426446,30.2878367669403,13.8576603000793,0,1
"357",18.6432234882045,21.7866339398702,17.6638188454606,0,1
"358",27.0581526993999,14.8650955350264,19.8128077870444,0,0
"359",31.1228224740501,18.860960340725,22.0158716184037,0,1
"360",-7.20817946683831,22.906331019128,11.8328475864216,0,1
"361",40.8337752358493,12.0305372790408,22.0799851677881,0,1
"362",30.4341466048992,19.9410483464244,20.0659512127366,0,1
"363",17.6437141815476,19.6169667996319,14.0537412781888,1,0
"364",57.1982704368465,18.9796225012083,29.6339079916664,0,1
"365",12.6758121772166,23.8287080934109,20.2521735254623,0,1
"366",37.1971441937438,12.3680531159426,17.5452527474989,0,0
"367",-15.1969811135094,17.5644985642595,6.92713552486436,0,1
"368",102.792965196363,11.669808597051,41.616007640689,0,1
"369",34.2040308943488,21.5089564492576,24.4076345455766,0,1
"370",2.55514585562197,19.9549997316488,13.7544766270728,0,1
"371",34.6213609474152,21.2568374424332,22.2584855380566,1,1
"372",42.4762432470495,19.8127096340602,22.694007427329,1,1
"373",32.2105746729172,20.3377201639151,26.1259272303717,0,1
"374",24.0334023754676,26.2654946218444,23.1550844911831,0,0
"375",28.073484396012,21.2664640806787,20.888307301919,1,1
"376",12.2747452887998,23.6208702503525,17.5575851703787,0,1
"377",33.5296747698097,15.5240105088741,18.8762924319857,1,1
"378",42.0313375929725,11.6472152843892,19.6544218511366,0,1
"379",25.6060451161697,22.1967254913797,19.3440388386606,1,1
"380",34.6845211234921,14.2541566960748,19.721116800797,0,0
"381",41.5897693026978,24.0775284809622,23.7602124247351,1,1
"382",70.0965200764642,18.1044591604716,32.1836267020834,0,0
"383",19.4015804750167,19.3309894015291,17.4941715051061,0,1
"384",31.2822118750647,17.214540411601,20.07904338333,0,1
"385",-3.77466908709956,24.0279042232281,11.8854758328879,0,1
"386",26.6006298997554,15.5594911607577,16.6456894174186,0,1
"387",-8.69087472460861,23.5874971246999,11.1685726054534,0,1
"388",18.4537709596592,14.378724020056,15.9906599572721,0,1
"389",12.2681699890728,22.8861059434838,19.7353429736629,0,1
"390",-5.7562244628256,19.4791230497222,10.7501154664032,0,1
"391",29.530993659573,21.3552874036292,22.9577456326957,0,0
"392",20.7632772413222,8.7191342486621,11.7987671720296,0,1
"393",17.9555151408244,12.9487829577809,14.9269569960859,0,1
"394",10.4020676073205,17.5712021686874,12.5426430257621,0,0
"395",16.7412860837219,20.9143239919719,18.4211132166436,0,1
"396",-19.7544034267293,21.8780001507478,10.9443694748596,0,1
"397",7.85817630567839,24.9543547858308,19.3784805063521,0,1
"398",-2.31919299891048,17.0981797453018,9.28633056768803,0,1
"399",5.24716747671727,16.4340206286049,13.068665686159,0,0
"400",24.2055136944743,18.4627944289799,20.1888677809699,0,1
"401",-15.6646229730779,27.1217946389162,12.8198240308377,0,1
"402",-13.6125061188874,19.8927031202283,7.43187018904221,0,1
"403",13.2342068505194,24.0432041216391,21.7406585371863,0,1
"404",13.0249032980244,25.1497114411262,21.6627150124973,0,1
"405",23.1028506610933,17.3506440326687,17.9907461657681,0,1
"406",0.805084988063687,18.024892061891,12.5682929843656,0,1
"407",36.3896743758079,12.8300560862553,20.521179954197,0,1
"408",20.5858916173785,17.7918755044335,15.3807329646417,0,1
"409",-8.24578108963231,16.9564089693755,8.6225700879095,0,1
"410",46.3243959894409,14.8181166927321,26.2945913465187,0,0
"411",16.1762381789804,24.6299537963811,17.0992510829602,1,1
"412",13.1220733216417,22.0345966052377,19.5235417991162,0,1
"413",7.4792955133102,18.2901137521761,15.3757731618542,0,1
"414",6.18592775522787,31.2417489095664,21.3234674195926,0,1
"415",-0.346683483094466,22.0617713558429,13.9699221108767,0,1
"416",21.4387342146665,22.3880430142321,18.4109515368312,0,1
"417",0.377454331192642,17.5868369699924,11.7892386803884,0,1
"418",-11.4516292816388,22.0464204363092,9.95390441902394,0,1
"419",9.6396339361179,27.4249337120844,18.1211696893234,1,1
"420",22.1007706672432,21.0869470059213,23.1439962119367,0,1
"421",9.77327181381205,22.4476210936836,17.6501592208388,0,1
"422",26.113730154477,16.1433414647153,16.3946153545937,0,1
"423",39.1686462570688,17.0600366308786,23.1700570066368,0,1
"424",55.6511363334471,14.3329474393412,29.0269305374855,0,1
"425",40.6736543632906,26.222162967297,30.0416879622251,0,1
"426",103.291294875286,14.7093600750532,41.0619758887165,1,1
"427",25.7391834119765,17.3449020304138,18.5603438507006,0,1
"428",6.34982090826746,15.4244909548163,13.6099713283373,0,1
"429",29.0757891467241,17.6631724218182,20.0336152757412,0,1
"430",40.9959968473886,16.6160043763711,23.2257331595638,0,1
"431",20.8076018143005,14.4999541150582,16.2000015963076,0,0
"432",19.1670083746093,24.9841911690748,24.3991728663838,0,1
"433",30.5809465722672,14.9026368662281,19.10668918358,0,1
"434",35.5203765541646,24.2494046762329,25.9510189550269,0,0
"435",42.8879491069486,12.3289631232059,19.5700618665264,0,1
"436",-6.10090190530465,27.8395728855762,11.557145491803,1,0
"437",52.8530542344697,15.3002878953062,24.4078076033038,0,0
"438",15.5044508949097,16.9360568991032,12.3841713166601,0,0
"439",55.3538626390038,24.8218833790797,32.9520284789715,0,1
"440",-3.98339195121665,23.1856214621956,12.7739259281363,0,1
"441",47.7883525845729,19.2417247839384,28.6160720787279,0,1
"442",41.1215644419387,17.5462954973459,23.0850387852916,1,0
"443",38.7968631491887,13.7963423279264,21.4551961530005,0,1
"444",1.2633167004331,22.2359545830551,13.4383993005729,0,1
"445",-10.5090051344481,26.789198654834,12.7166621216666,0,1
"446",40.670321837799,8.78861866683013,18.2841745602222,0,1
"447",42.038390686734,8.21489751823451,17.0075719479063,0,1
"448",48.6848244282838,13.4215760617189,24.8942083558388,0,1
"449",0.449004123531019,25.6168620415191,13.0430378504344,0,0
"450",33.3308610060492,10.3326363724142,17.3552122765682,0,1
"451",17.0559217207218,25.8575783142067,18.8689155666125,1,1
"452",40.618823285954,22.4039212158777,28.5289433891653,0,1
"453",43.3943454026977,16.5802873965039,23.9594392603841,0,0
